org_key,year,event_key,match_key,match_number,time,alliance,team_key,contributedPoints,totalAutoPoints,totalTeleopPoints,totalEndgamePoints,totalAutoPieces,totalTeleopPieces,totalPieces,didCommunity,autoConesHigh,autoConesMid,autoConesLow,autoCubesHigh,autoCubesMid,autoCubesLow,autoChargingStation,cycleSpeedFactor,totalConesScored,totalCubesScored,totalHighPieces,totalMidPieces,totalLowPieces,linksPerMatch,balanceSpeedFactor,cycleTime,teleopSingleSubstation,teleopDoubleSubstation,teleopConesHigh,teleopConesMid,teleopConesLow,teleopCubesHigh,teleopCubesMid,teleopCubesLow,teleopPins,chargingTimeStart,chargingTimeEnd,endgameChargingStation,totalAllianceLinks,diedDuringMatch,recoveredFromFreeze,reliabilityFactor,outstandingPerformance
frc4467,2023,2023ohmv,2023ohmv_qm56,56,3/17/2023 8:57:00 PM,red,frc325,"35","8","21","6","0","5","5","0","0","0","0","0","0","0","Docked","5.358734229857346","3","2","3","2","0","0","8.002590419632043","25","0","0","2","1","0","1","1","0","0","10","0","Docked","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm56,56,3/17/2023 8:57:00 PM,red,frc2783,"35.00001","6","18","11.00001","1","4","5","1","0","0","0","0","0","1","N/A","4.714878040082628","4","1","3","1","1","1","8.002590419632043","31.25","0","0","3","1","0","0","0","0","0","10","0","Docked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm56,56,3/17/2023 8:57:00 PM,red,frc2051,"22.00001","6","5","11.00001","1","2","3","1","0","0","0","0","0","1","N/A","2.9554665075180697","1","2","0","1","2","1","10.002590419632023","57.5","0","0","0","1","0","0","0","1","0","20","15","Docked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm56,56,3/17/2023 8:57:00 PM,blue,frc7515,"19.00001","3","5","11.00001","0","2","2","1","0","0","0","0","0","0","N/A","2.714878040082647","0","2","0","1","1","1","8.002590419632043","62.5","0","1","0","0","0","0","1","1","0","10","0","Docked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm56,56,3/17/2023 8:57:00 PM,blue,frc3984,"24.00001","3","6","15.00001","1","3","4","0","0","0","1","0","0","0","N/A","4.002590419632085","1","3","0","0","4","1","6.832665418189743","40","0","1","0","0","0","0","0","3","0","15","0","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm56,56,3/17/2023 8:57:00 PM,blue,frc6032,"20.00001","7","8","5.0000100000000005","1","4","5","1","0","1","0","0","0","0","N/A","4.492815415305142","1","4","0","1","4","1","10.002590419632023","33.75","0","1","0","0","0","0","0","4","0","0","0","N/A","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm57,57,3/17/2023 9:04:00 PM,red,frc5492,"7","3","4","0","0","2","2","1","0","0","0","0","0","0","N/A","2.492815415305163","0","2","0","0","2","0","10.002590419632023","67.5","0","0","0","0","0","0","0","2","0","0","0","N/A","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm57,57,3/17/2023 9:04:00 PM,red,frc6936,"14.66667","11","0","3.66667","1","0","1","0","0","0","0","0","0","1","Docked","0.0025904196321260287","0","1","0","0","1","0.3333333333333333","10.002590419632023","160","0","0","0","0","0","0","0","0","0","0","0","Parked","1","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm57,57,3/17/2023 9:04:00 PM,red,frc3193,"1.66667","0","0","1.66667","0","0","0","0","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0.3333333333333333","10.002590419632023","160","0","0","0","0","0","0","0","0","0","0","0","N/A","1","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm57,57,3/17/2023 9:04:00 PM,blue,frc2614,"77.66668","27","34","16.66668","2","8","10","1","1","0","0","1","0","0","Engaged","6.832665418189743","6","4","7","3","0","1.3333333333333333","8.002590419632043","15","1","0","3","2","0","2","1","0","0","15","5","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm57,57,3/17/2023 9:04:00 PM,blue,frc4269,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0","10.002590419632023","160","0","0","0","0","0","0","0","0","6","0","0","N/A","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm57,57,3/17/2023 9:04:00 PM,blue,frc4020,"37.66668","6","15","16.66668","1","3","4","1","0","0","1","0","0","0","N/A","3.7716359847922156","3","1","3","0","1","1.3333333333333333","10.002590419632023","43.333333333333336","0","0","2","0","0","1","0","0","0","5","0","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm58,58,3/17/2023 9:11:00 PM,red,frc4121,"31","14","7","10","1","2","3","0","1","0","0","0","0","0","Docked","3.0837271823574977","2","1","2","0","1","0","8.002590419632043","55","0","0","0","0","1","1","0","0","0","25","15","Engaged","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm58,58,3/17/2023 9:11:00 PM,red,frc4085,"13","3","0","10","1","0","1","0","0","0","1","0","0","0","N/A","0.0025904196321260287","1","0","0","0","1","0","10.002590419632023","160","0","0","0","0","0","0","0","0","3","20","15","Engaged","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm58,58,3/17/2023 9:11:00 PM,red,frc1014,"15","3","2","10","0","1","1","1","0","0","0","0","0","0","N/A","1.8276647371314265","1","0","0","0","1","0","10.002590419632023","85","0","0","0","0","1","0","0","0","0","50","45","Engaged","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm58,58,3/17/2023 9:11:00 PM,blue,frc6964,"22.66667","7","4","11.66667","1","2","3","1","0","1","0","0","0","0","N/A","2.9554665075180697","3","0","0","1","2","0.3333333333333333","10.002590419632023","57.5","1","0","0","0","2","0","0","0","0","20","15","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm58,58,3/17/2023 9:11:00 PM,blue,frc6834,"10.66667","3","4","3.66667","0","2","2","1","0","0","0","0","0","0","N/A","2.492815415305163","0","2","0","0","2","0.3333333333333333","10.002590419632023","67.5","0","0","0","0","0","0","0","2","0","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm58,58,3/17/2023 9:11:00 PM,blue,frc144,"21.66667","4","6","11.66667","1","2","3","0","0","1","0","0","0","0","N/A","3.217955574074571","2","1","0","3","0","0.3333333333333333","6.832665418189743","52.5","0","0","0","1","0","0","1","0","1","30","15","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm59,59,3/17/2023 9:18:00 PM,red,frc4611,"15","6","9","0","1","3","4","0","0","0","0","1","0","0","N/A","3.6627404167474626","2","2","2","0","2","0","10.002590419632023","45","0","1","1","0","1","0","0","1","1","0","0","N/A","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm59,59,3/17/2023 9:18:00 PM,red,frc9097,"2","0","0","2","0","0","0","0","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0","10.002590419632023","160","0","0","0","0","0","0","0","0","0","0","0","Parked","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm59,59,3/17/2023 9:18:00 PM,red,frc695,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0","10.002590419632023","160","0","0","0","0","0","0","0","0","0","0","0","N/A","0","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm59,59,3/17/2023 9:18:00 PM,blue,frc3260,"10.66668","0","4","6.66668","0","2","2","0","0","0","0","0","0","0","N/A","2.492815415305163","0","2","0","0","2","1.3333333333333333","10.002590419632023","67.5","0","0","0","0","0","0","0","2","2","0","0","N/A","4","1","0","0","0"
frc4467,2023,2023ohmv,2023ohmv_qm59,59,3/17/2023 9:18:00 PM,blue,frc1787,"61.66668","18","31","12.66668","1","7","8","0","1","0","0","0","0","0","Engaged","6.216420827465086","8","0","6","2","0","1.3333333333333333","10.002590419632023","18.571428571428573","0","0","5","2","0","0","0","0","0","5","0","Docked","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm59,59,3/17/2023 9:18:00 PM,blue,frc5811,"29.66668","9","12","8.66668","1","3","4","1","0","0","0","1","0","0","N/A","4.002590419632085","0","4","3","0","1","1.3333333333333333","6.832665418189743","40","0","1","0","0","0","2","0","1","0","15","0","Parked","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm60,60,3/17/2023 9:25:00 PM,red,frc1038,"43.66668","18","17","8.66668","1","4","5","0","0","0","0","1","0","0","Engaged","4.714878040082628","2","3","4","0","1","1.3333333333333333","8.002590419632043","31.25","0","1","1","0","1","2","0","0","0","10","0","Parked","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm60,60,3/17/2023 9:25:00 PM,red,frc1732,"37.66668","9","22","6.66668","1","5","6","1","1","0","0","0","0","0","N/A","5.13667160507986","4","2","5","0","1","1.3333333333333333","10.002590419632023","27","1","1","3","0","0","1","0","1","0","0","0","N/A","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm60,60,3/17/2023 9:25:00 PM,red,frc4601,"11.66668","3","0","8.66668","1","0","1","0","0","0","0","0","0","1","N/A","0.0025904196321260287","0","1","0","0","1","1.3333333333333333","10.002590419632023","160","0","0","0","0","0","0","0","0","2","15","10","Parked","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm60,60,3/17/2023 9:25:00 PM,blue,frc4028,"53.33335","18","25","10.333350000000001","1","6","7","0","1","0","0","0","0","0","Engaged","5.662740416747443","6","1","5","1","1","1.6666666666666667","10.002590419632023","22.5","0","0","3","1","1","1","0","0","0","0","0","Parked","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm60,60,3/17/2023 9:25:00 PM,blue,frc2252,"53.66668","15","22","16.66668","2","5","7","1","1","0","0","1","0","0","N/A","5.358734229857346","5","2","6","0","1","1.3333333333333333","10.002590419632023","25","1","0","3","0","1","1","0","0","0","10","5","Engaged","4","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm60,60,3/17/2023 9:25:00 PM,blue,frc3484,"21.333350000000003","0","3","18.333350000000003","0","1","1","0","0","0","0","0","0","0","N/A","0.9554665075180893","0","1","0","1","0","1.6666666666666667","10.002590419632023","115","0","0","0","0","0","0","1","0","1","20","15","Engaged","5","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm61,61,3/17/2023 9:32:00 PM,red,frc6032,"26.66667","7","8","11.66667","1","3","4","1","0","1","0","0","0","0","N/A","4.002590419632085","2","2","0","3","1","0.3333333333333333","8.002590419632043","40","1","0","0","1","0","0","1","1","0","15","5","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm61,61,3/17/2023 9:32:00 PM,red,frc4145,"33.666669999999996","12","10","11.66667","0","3","3","0","0","0","0","0","0","0","Engaged","4.125391508960369","3","0","1","1","1","0.3333333333333333","6.832665418189743","38.333333333333336","0","0","1","1","1","0","0","0","0","20","5","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm61,61,3/17/2023 9:32:00 PM,blue,frc5413,"28.00001","0","13","15.00001","0","3","3","0","0","0","0","0","0","0","N/A","4.528659231299667","0","3","2","1","0","1","10.002590419632023","33.333333333333336","0","1","0","0","0","2","1","0","0","35","30","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm61,61,3/17/2023 9:32:00 PM,blue,frc3984,"31.00001","6","10","15.00001","1","5","6","1","0","0","1","0","0","0","N/A","5.727583372132196","2","4","0","0","6","1","8.002590419632043","22","1","0","0","0","1","0","0","4","0","25","15","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm62,62,3/18/2023 1:00:00 PM,red,frc1708,"29.00001","7","7","15.00001","1","2","3","1","0","0","0","0","1","0","N/A","2.9554665075180697","0","3","1","1","1","1","6.002590419632064","57.5","0","0","0","0","0","1","0","1","2","20","0","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm62,62,3/18/2023 1:00:00 PM,red,frc325,"33.00001","7","21","5.0000100000000005","1","6","7","1","0","0","0","0","1","0","N/A","5.662740416747443","4","3","3","1","3","1","10.002590419632023","22.5","0","1","2","0","2","1","0","1","0","0","0","N/A","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm62,62,3/18/2023 1:00:00 PM,red,frc3814,"48.00001","21","12","15.00001","1","3","4","1","0","0","0","1","0","0","Engaged","3.8848030415249486","3","1","3","0","1","1","10.002590419632023","41.666666666666664","0","1","2","0","1","0","0","0","0","10","5","Engaged","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm62,62,3/18/2023 1:00:00 PM,blue,frc7515,"14.00001","3","6","5.0000100000000005","0","2","2","1","0","0","0","0","0","0","N/A","2.492815415305163","0","2","0","2","0","1","10.002590419632023","67.5","0","1","0","0","0","0","2","0","0","0","0","N/A","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm62,62,3/18/2023 1:00:00 PM,blue,frc2399,"57.00001","21","25","11.00001","1","5","6","1","1","0","0","0","0","0","Engaged","5.245567173124611","6","0","6","0","0","1","10.002590419632023","26","0","1","5","0","0","0","0","0","0","5","0","Docked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm62,62,3/18/2023 1:00:00 PM,blue,frc5492,"33.00001","3","19","11.00001","0","5","5","1","0","0","0","0","0","0","N/A","5.358734229857346","1","4","3","0","2","1","8.002590419632043","25","1","1","0","0","1","3","0","1","1","10","0","Docked","3","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm63,63,3/18/2023 1:08:00 PM,red,frc3193,"24.66667","9","4","11.66667","1","2","3","1","1","0","0","0","0","0","N/A","2.601710983349916","2","1","1","0","2","0.3333333333333333","10.002590419632023","65","0","1","0","0","1","0","0","1","0","5","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm63,63,3/18/2023 1:08:00 PM,red,frc1317,"44.66667","18","15","11.66667","1","3","4","0","0","0","0","1","0","0","Engaged","4.125391508960369","3","1","4","0","0","0.3333333333333333","10.002590419632023","38.333333333333336","0","0","3","0","0","0","0","0","0","20","20","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm63,63,3/18/2023 1:08:00 PM,red,frc7111,"13.66667","3","9","1.66667","0","4","4","1","0","0","0","0","0","0","N/A","4.492815415305142","0","4","0","1","3","0.3333333333333333","10.002590419632023","33.75","0","1","0","0","0","0","1","3","1","0","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm63,63,3/18/2023 1:08:00 PM,blue,frc6834,"13.66667","6","6","1.66667","1","3","4","1","0","0","0","0","0","1","N/A","3.6627404167474626","0","4","0","0","4","0.3333333333333333","10.002590419632023","45","0","1","0","0","0","0","0","3","0","0","0","N/A","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm63,63,3/18/2023 1:08:00 PM,blue,frc554,"20.66667","9","0","11.66667","1","0","1","1","0","0","0","1","0","0","N/A","0.0025904196321260287","0","1","1","0","0","0.3333333333333333","8.002590419632043","160","0","0","0","0","0","0","0","0","1","10","0","Engaged","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm63,63,3/18/2023 1:08:00 PM,blue,frc1014,"13.66667","3","7","3.66667","0","2","2","1","0","0","0","0","0","0","N/A","2.492815415305163","0","2","1","0","1","0.3333333333333333","10.002590419632023","67.5","0","1","0","0","0","1","0","1","0","0","0","Parked","1","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm64,64,3/18/2023 1:16:00 PM,red,frc144,"29.33334","7","17","5.33334","1","5","6","1","0","1","0","0","0","0","N/A","5.13667160507986","1","5","2","2","2","0.6666666666666666","10.002590419632023","27","1","0","0","0","0","2","1","2","0","0","0","Parked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm64,64,3/18/2023 1:16:00 PM,red,frc3260,"20.33334","3","4","13.33334","0","2","2","1","0","0","0","0","0","0","N/A","2.601710983349916","0","2","0","0","2","0.6666666666666666","10.002590419632023","65","0","1","0","0","0","0","0","2","6","5","0","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm64,64,3/18/2023 1:16:00 PM,red,frc4020,"41.33334","18","10","13.33334","1","2","3","0","1","0","0","0","0","0","Engaged","2.714878040082647","3","0","3","0","0","0.6666666666666666","8.002590419632043","62.5","0","1","2","0","0","0","0","0","0","10","0","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm64,64,3/18/2023 1:16:00 PM,blue,frc4085,"12.33334","3","0","9.33334","1","0","1","0","0","0","1","0","0","0","N/A","0.0025904196321260287","1","0","0","0","1","0.6666666666666666","8.002590419632043","160","0","0","0","0","0","0","0","0","7","10","0","Docked","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm64,64,3/18/2023 1:16:00 PM,blue,frc3324,"23","12","11","0","0","4","4","0","0","0","0","0","0","0","Engaged","4.492815415305142","0","4","0","3","1","0","10.002590419632023","33.75","0","1","0","0","0","0","3","1","3","0","0","N/A","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm64,64,3/18/2023 1:16:00 PM,blue,frc2051,"10","0","10","0","0","3","3","0","0","0","0","0","0","0","N/A","3.6627404167474626","2","1","1","1","1","0","10.002590419632023","45","0","0","0","1","1","1","0","0","0","0","0","N/A","0","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm65,65,3/18/2023 1:24:00 PM,red,frc4269,"16.33334","3","0","13.33334","0","0","0","1","0","0","0","0","0","0","N/A","0.0025904196321260287","0","0","0","0","0","0.6666666666666666","8.002590419632043","160","0","0","0","0","0","0","0","0","7","15","5","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm65,65,3/18/2023 1:24:00 PM,red,frc7165,"40.33334","21","6","13.33334","1","3","4","1","0","0","0","1","0","0","Engaged","4.002590419632085","1","3","1","0","3","0.6666666666666666","8.002590419632043","40","0","1","0","0","1","0","0","2","0","15","5","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm65,65,3/18/2023 1:24:00 PM,red,frc128,"21.33334","6","12","3.33334","1","3","4","0","0","0","0","1","0","0","N/A","3.6627404167474626","3","1","3","0","1","0.6666666666666666","10.002590419632023","45","1","0","2","0","1","0","0","0","0","0","0","N/A","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm65,65,3/18/2023 1:24:00 PM,blue,frc6964,"29.33334","7","9","13.33334","1","3","4","1","0","1","0","0","0","0","N/A","4.125391508960369","2","2","0","4","0","0.6666666666666666","10.002590419632023","38.333333333333336","1","0","0","1","0","0","2","0","2","20","15","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm65,65,3/18/2023 1:24:00 PM,blue,frc2783,"26.33334","3","10","13.33334","0","2","2","1","0","0","0","0","0","0","N/A","2.714878040082647","1","1","2","0","0","0.6666666666666666","8.002590419632043","62.5","0","1","1","0","0","1","0","0","0","10","0","Engaged","2","0","0","1","0"
frc4467,2023,2023ohmv,2023ohmv_qm65,65,3/18/2023 1:24:00 PM,blue,frc4504,"5.33334","0","2","3.33334","0","1","1","0","0","0","0","0","0","0","N/A","0.7148780400826666","1","0","0","0","1","0.6666666666666666","8.002590419632043","125","0","0","0","0","1","0","0","0","4","10","0","N/A","2","0","0","1","0"
